comment,emoji_sentiment,caps_count,yelling_alert,profanity_score,polarity,subjectivity,length,num_words
very nice place to spend two hours easily kids will love it big place with various sea and river creatures glass boat is fun to ride tickets are expensive baht person but worth it,0.0,0,0,0.017170230662204078,0.22666666666666666,0.5041666666666667,0.47301202949537163,0.4676644180971638
don t try to go through security between am and the entire airport is confused by which sa checkpoint is open and which one is closed they have great food in the terminal if you get the time visit the rainforest under the airport stars,0.0,0,0,0.01706908135089972,0.06000000000000001,0.5349999999999999,1.1685897884424237,1.1750099919932575
lines are moving faster but i think i will get a clear pass just for this airport update i got the pass and with sa pre check mark and clear this airport is a breeze,0.0,0,0,0.005578602636084568,0.10000000000000002,0.3833333333333333,0.29911758975860864,0.5319685611786269
the food court food was too expensive i will suggest you bring your own snacks with you,0.0,0,0,0.025425695425241635,0.04999999999999999,0.85,-0.6697228602033568,-0.6255060142877081
well we were very disappointed because the train ride this year have early any christmas lights to see come on i brought family from a different state and i was disappointed to even show them the train ride i have ridden before during christmas so i know many lights were missing,0.0,0,0,0.004381848313756379,-0.22083333333333333,0.5291666666666667,1.7151151704722505,1.5608348504820357
clean airport a little far to get where you need to go but lots of transportation options,0.0,0,0,0.0184832630360663,0.09305555555555556,0.7333333333333334,-0.6448807973838192,-0.6255060142877081
had a horrible run in with a sa agent on our way out of minneapolis very poor signage accidentally used a closed terminal green light on conveyor on no attendant to show where to go do direction from the person who checked ids related us and others simple mistake,0.0,0,0,0.011988269157444057,-0.19,0.5046428571428571,1.5163786679159499,1.4322265643191097
the directions to get there were hard to follow on google maps there are different roads at different levels without clear signage inside everything went very well,0.0,0,0,0.04799390062849785,0.0016666666666666718,0.485,0.27427552693907103,0.017535416526922424
loved it very nice tanks and displays find the trout,0.0,0,0,0.08869367826698973,0.74,0.9,-1.1044589595452643,-1.0756350158579495
ticket takers at gates are always miserable most lazy people at any food concessions food closes early and half the places are either out of food or permanently closed i fly through here frequently and always disappointed can never seem to get a good meal here least favorite airport to fly through talking specifically concourse c,0.0,0,0,0.01514687883399798,0.07179487179487179,0.608974358974359,2.3610088037802273,1.882355565889351
need more directions to where you need to go inside airport,0.0,0,0,0.037630335965967814,0.5,0.5,-1.017511739676883,-1.0113308727764865
fun park with rude staff food is over priced and tasted bad staff working food establishments must really hate their job it just ruins the lego experience,0.0,0,0,0.14554950296248678,-0.32999999999999996,0.5133333333333334,0.16248624425115196,0.017535416526922424
worst security checkpoint i ve ever been thru,0.0,0,0,0.26119866382764895,-1.0,1.0,-1.191406179413646,-1.2042433020208756
awesome experience i turned into a lego figure for staying at the lego resort,0.0,0,0,0.029252549954996716,1.0,1.0,-0.7939331743010447,-0.8184184435320973
hardly anything was open at pm on a saturday night extremely long lines and delayed flight,0.0,0,0,0.0139377115093273,-0.11388888888888889,0.48055555555555546,-0.6324597659740504,-0.6898101573691712
what a machine this place is flew delta out and back and used off site parking with a shuttle even with long lines for security it still moves at a decent pace in my opinion of course i d prefer no line but i also appreciate the safety measures taken the employees i encountered were friendly smiling and joking mostly,0.0,0,0,0.0064170754017148866,0.19833333333333333,0.4133333333333333,2.1995353954532333,2.139572138215203
everyone masked and moving though pretty crowded easy press,0.0,0,0,0.02023701326911347,0.3416666666666667,0.9166666666666667,-1.017511739676883,-1.1399391589394126
there are many types of fish there are also very cute penguins,0.0,0,0,0.016352031067007604,0.575,0.75,-0.9802486454475765,-0.9470267296950234
the parking lots were confusing but at least there were workers and wheel chairs,0.0,0,0,0.020757139377011465,-0.3,0.4,-0.7566700800717383,-0.8184184435320973
lots of walking but a really nice airport over all,0.0,0,0,0.036079223334596976,0.6,1.0,-1.129301022364802,-1.0756350158579495
rude power tripping sa torn and dirty seats at gates awful food options flights nearly always get delayed water fountains struggle to dispense water dirty bathrooms overall a pretty terrible airport which is impressive because this is after renovations,0.0,0,0,0.15133542658651267,-0.23888888888888887,0.7333333333333333,1.379747322408493,0.789185133504479
it s a great place to bring the kids plan on spending all day,0.0,0,0,0.10608161856557782,0.8,0.75,-0.9926696768573453,-0.8184184435320973
not a good experience hot days have no shade staff seems friendly they de not take vip points but will give you off if you show you lego vip number only a year set up and staff is still learning so makes things confusing for everyone when you have a question,0.0,0,0,0.01270987873972768,-0.004999999999999993,0.67,1.4542735108671059,1.5608348504820357
so many things for the kids to interact with we love the aquarium,0.0,0,0,0.06116108918228648,0.5,0.55,-0.9429855512182701,-0.8827225866135604
there is no where to get comfortable when the airlines screw you and leave you setting for hrs thanks delta,0.0,0,0,0.10680431040738658,0.30000000000000004,0.5,-0.42130223200798106,-0.43259358504331896
this airport is run by a bunch of mouth breathing brain dead incompetent idiots who are politically connected and totally incompetent,0.0,0,0,0.9704867286823566,-0.34,0.40666666666666673,-0.09835541535399257,-0.3682894419618559
flying at am and only one place open for breakfast,0.0,0,0,0.06239263187608983,0.0,0.75,-1.129301022364802,-1.0756350158579495
nobody loves the atlanta airport for the amenities or for the cleanliness their bathrooms are always dirty and they never have paper towers also don t expect the non touch facets to actually work it s a big airport and it s a hub for a lot of airlines so you are forced to come here would not crack my top airports in the country though,0.0,0,0,0.2661051482290117,-0.08,0.33999999999999997,2.4231139608290713,2.5253969967039813
it was not enough time until the closing time due to the open run this was my first visit and i came out after finishing the open run,0.0,0,0,0.07122373485146523,0.025,0.4416666666666666,-0.09835541535399257,0.08183955960838549
wow a great experience we were together with the grandchildren and they had a great time we loved it thanks,0.0,0,0,0.03050842733226582,0.5200000000000001,0.7,-0.42130223200798106,-0.43259358504331896
it was cool my wife and i went for zoo crews it was awesome but most of the animals were asleep,0.0,0,0,0.05597612582708626,0.6166666666666667,0.7166666666666667,-0.5703546089252065,-0.3682894419618559
great experience clean well organized railroad shuttle on time well run facility,0.0,0,0,0.009979881621332037,0.5833333333333334,0.7250000000000001,-0.7566700800717383,-0.9470267296950234
all the good views of the carvings are fenced off this place is pretty much of a let down since the last time that i was here,0.0,0,0,0.014131954614197046,0.19888888888888887,0.43111111111111117,-0.19772366663214289,0.017535416526922424
airport is always fine the major problem with the airport is that most of the restaurants close early lot of people travel until late in the evening and there is no place to eat in the airport due to all the restaurants are closed,0.0,0,0,0.02659475631742781,0.07916666666666669,0.4107142857142857,1.1064846313935799,1.1107058489117945
this place is super expensive and staff is unhelpful especially at the ticket booth so rude,0.0,0,0,0.0877845610360592,-0.11666666666666667,0.7416666666666667,-0.6200387345642816,-0.6898101573691712
what a pathetic joke of an airport dirty pm the place is full of passengers and half the restaurants are closed the few fast food places open have min plus waits,0.0,0,0,0.48726725210579813,-0.18958333333333335,0.47708333333333336,0.2494334641195335,0.27475198885277463
love the train and the layout of airport dislike road signs getting you there and seeing one sa officer in check in and a long unnecessary line,0.0,0,0,0.014295128597865695,0.016666666666666663,0.6333333333333333,0.0258548987436953,0.017535416526922424
easy access good car return process and transportation wide open area for gates,0.0,0,0,0.01717703975363352,0.2583333333333333,0.5833333333333334,-0.7690911114815071,-0.8827225866135604
crowded too expensive not law enforcement friendly,0.0,0,0,0.02041664807255144,-0.0625,0.6,-1.129301022364802,-1.2685474451023386
this was the fastest check in and boarding ever with american airlines and one free carry on and a purse,0.0,0,0,0.029546057977709594,0.2,0.4,-0.4585653262372874,-0.43259358504331896
nice place but i d like to see more variety was a bit disappointed that there are no jellyfish,0.0,0,0,0.009242276973363479,0.1166666666666667,0.75,-0.5827756403349753,-0.496897728124782
kids had an amazing time here they do a really good job of making you feel like you are involved in the lego culture,0.0,0,0,0.026442747051871978,0.65,0.75,-0.30951294932006196,-0.17537701271746675
our december is always better when we get to visit scuba santa at adventure aquarium,0.0,0,0,0.06413418538869377,0.5,0.5,-0.7069859544326632,-0.7541143004506342
after all these years still looks fresh well maintained nice staff thanks for keeping vladimir putin s figure inside,0.0,0,0,0.0031434841051511805,0.36666666666666664,0.5666666666666667,-0.30951294932006196,-0.496897728124782
make sure to buy tickets in advance lots people and long line ups experience were great will definitely come again,0.0,0,0,0.01476694192516959,0.3125,0.6347222222222222,-0.33435501213959956,-0.43259358504331896
it s a good place it s a pity there are so few animals original es been lugar lasting hay tan locos animals,0.0,0,0,0.06400240141748963,0.15499999999999997,0.32999999999999996,-0.42130223200798106,-0.2396811557989298
if i could give a i would the first time in atlanta i will never come back because of this come horrible experience of an airport,0.0,0,0,0.3496635205927688,-0.25,0.4444444444444444,-0.14803954099306774,-0.04676872655454063
quite poor compared to the price lack of experience and can be viewed in an hour ocean science museum is better,0.0,0,0,0.030931830348513926,0.04999999999999999,0.55,-0.3716181063689059,-0.3682894419618559
don t take this place for granted the air conditioning the streamlining the organization because that airport from jamaica was rough we have a great airport appreciate it except for beating the hell out my new luggage scratched it to hell,0.0,0,0,0.3385438427298226,0.2787878787878788,0.5348484848484848,1.20585288267173,0.9177934196674052
everything was okay other than that it was a bit busy smiling face with smiling eyes,0.7184,0,0,0.08134411420616858,0.15833333333333333,0.39166666666666666,-0.7069859544326632,-0.6898101573691712
they play mural loudly over the speakers all night long nobody wants to hear that at a m when they re trying to sleep,0.0,0,0,0.0431126233423596,0.08333333333333333,0.4333333333333334,-0.29709191791029316,-0.17537701271746675
they need evacuate hatfield jackson atlanta international airport because somebody pussy stink in ya seeing face seeing face,0.0,0,0,0.9030208016867928,0.0,0.0,-0.21014469804191166,-0.5612018712062451
eh it was ok nothing special most exhibits were either closed or roped off tons of people but no one to ask for help on how to find certain animals wouldn t go back for the price of it i d rather go to minnesota or denver,0.0,0,0,0.01578345555020965,0.24523809523809523,0.3738095238095238,0.9946953487056607,1.3036182781561836
we went on a stormy day to get the kids out of the house so did all of florida apparently the lines were extremely long a lot of the attractions weren t properly maintained or working at all overall it wasn t worth the money,0.0,0,0,0.03538468775146631,0.06,0.19,1.031958442934967,1.1750099919932575
easy place to find gates great food and drinks,0.0,0,0,0.014326741498926982,0.6166666666666667,0.7916666666666667,-1.178985148003877,-1.1399391589394126
glass on most aquarium is so scratched blurry that i couldn t get clear pictures staff were very helpful friendly signage regarding treasure hunt game halfway was a little confusing,0.0,0,0,0.03288210588614064,0.04107142857142858,0.4261904761904762,0.49785409231490924,0.2104478457713116
this place was really nice me and my family enjoyed our time here,0.0,0,0,0.12717001579315948,0.55,0.85,-0.9429855512182701,-0.8827225866135604
why d they take away the smoking area loudly crying face,-0.4767,0,0,0.22178080130379274,-0.2,0.6,-1.0547748339061893,-1.0113308727764865
i know they try but the security line is gardening,0.0,0,0,0.03839983711785496,0.0,0.0,-1.129301022364802,-1.0756350158579495
overall my experience was positive other than arriving as the restaurants were running out of food they were nearly out of food at the general stores take a walk to see the art,0.0,0,0,0.017916305021535274,0.05045454545454546,0.3640909090909091,0.4357489352660653,0.40336027501570076
my hometown airport used to be on my top list of great airports unfortunately recent remodeling has turned it into a sterile box that has no character the architects of this design should be drawn and quartered now you have to take a tram to get to ground transportation and other off site services total b s,0.0,0,0,0.0037993065707702485,0.23500000000000001,0.525,2.0753250813555453,1.946659708970814
i absolutely had a blast here i wish i had more time to see everything i am definitely coming back when i have more time ancient egypt is definitely my favorite part so many cool mummies and artifacts,0.0,0,0,0.0040304960728895604,0.31875000000000003,0.56875,0.7338536891005162,0.724880990423016
i was attended by an employee who spoke in spanish after the service an employee was speaking badly and making fun of my family thinking that we did not understand or speak english this is preconception,0.0,0,0,0.008197841564109623,-0.09999999999999996,0.21666666666666667,0.7586957519200538,0.5962727042600899
everything about this place is cool one of the biggest aquarium in the entire world,0.0,0,0,0.11458729213697627,0.175,0.6375,-0.7194069858424319,-0.7541143004506342
battle of bricksbourg if you are local or just visiting florida with your little ones don t miss leland my daughter loves it my all time favorite is the battle of bricksbourg super fun,0.0,0,0,0.06445121460532412,0.18916666666666665,0.47333333333333333,0.5351171865442156,0.4676644180971638
it s a pain in the a to get to terminal from terminal got to take train public metro and then another internal tram,0.0,1,0,0.024989321570869045,0.0,0.03333333333333333,-0.32193398072983076,-0.17537701271746675
nice but price easy check in mainly friendly employees clean and very colorful the arcade was small but my son had fun the play spaces were nice and colorful but everything was so very expensive the food drinks and souvenirs were very high in price,0.0,0,0,0.012611417813725814,0.243,0.6513939393939394,1.330063196769418,1.1750099919932575
clean and lots of space to spread out if you have time to kill at a b gate i recommend hanging out in the food court area and playing cards,0.0,0,0,0.06931497041545047,0.3666666666666667,0.7000000000000001,-0.02382922689537985,0.2104478457713116
from the time we got through the booth at the entrance it took about an hour and a half to finally get to the park it was awful,0.0,0,0,0.2229290851778484,-0.3888888888888889,0.7222222222222223,-0.1728816038126053,0.08183955960838549
butterfly showman snow capped mountain heads up delayed opening tomorrow cold face joeknowssnow,0.0,0,0,0.05071345858311671,-0.6,1.0,-0.5703546089252065,-0.8827225866135604
it is very cool i just felt it was price for minutes,0.0,0,0,0.032381150772444176,0.45499999999999996,0.8450000000000001,-1.1044589595452643,-0.9470267296950234
there was only agents on duty for s of passengers which caused us to stand in line too long employees were friendly but the airport signage use some improvements,0.0,0,0,0.011083887275354115,0.10833333333333334,0.6333333333333333,0.2494334641195335,0.14614370268984853
no drone show why very disappointed we are very upset enraged face enraged face enraged face enraged face,-0.8689,0,0,0.20092350456976665,-0.38750000000000007,0.6375000000000001,-0.4461442948275186,-0.5612018712062451
seems like most of the restaurants in the airport are moving to online and app based ordering i m tech savvy but not all of them work and exactly what am i tipping for someone to carry a disposable plate silverware to my table with small portions,0.0,0,0,0.01258867126447084,0.16666666666666666,0.3833333333333333,1.3052211339498805,1.3036182781561836
great aquarium i love the salt marsh portion didn t see any specific crab exhibits which are my favorite but enjoyed everything else,0.0,0,0,0.0776760604812846,0.45999999999999996,0.635,-0.11077644676376136,-0.2396811557989298
semi disappointed good for yo amd younger every place was closed to eat except the pizza and pasta restaurant with a hour wait went beginning of november not worth the admission price,0.0,0,0,0.019275605287555012,-0.06000000000000001,0.31000000000000005,0.5226961551344468,0.3390561319342377
it just don t seem like they have very many animals some animals looked very depressed i noticed i wasn t to happy about the zoo trip,0.0,0,0,0.038111739474461157,0.55,0.65,-0.09835541535399257,0.017535416526922424
parking problem could not get into the large parking garage for the aquarium because the ticket vending machine was broken the call button did not help parking on the street is hard,0.0,0,0,0.02810631683650987,-0.15912698412698414,0.45674603174603173,0.49785409231490924,0.3390561319342377
very informative and exciting experience about space definitely a half to full day event depending on how big your group is there is so much to do here and several tours,0.0,0,0,0.01500737645693943,0.1261904761904762,0.3023809523809525,0.3488017153976838,0.27475198885277463
the very worst airport for sa pre check atlanta airport clearly foes not have a protocol for handling sa pre check every time we wait in line sa pre check long than regular line horrible inefficient,0.0,1,0,0.05558191133669593,-0.39,0.572051282051282,0.7090116262809786,0.5962727042600899
just a few of the different types of creatures you can spot at vanaqua eyes sparked seal turtle sloth tropical fish,0.3182,0,0,0.02745625374062083,-0.1,0.35,-0.32193398072983076,-0.3682894419618559
do not ie the new digital pass this year i go to swim i love the exercise i get at hurricane bay i de not rent a locker i don t think i should be force to take my phone i m a local senior who just goes to swim,0.0,3,1,0.1692680948237967,0.1590909090909091,0.2636363636363636,0.8456429717884353,1.4965307074005727
it is a nice aquarium with a lot of neat fish but it is very short we walked through in minutes and stopped and looked at everything the staff was a bit overbearing which made it not fun we felt watched and just uncomfortable,0.0,0,0,0.02416954723068309,-0.012500000000000011,0.6475,1.0443794743447359,1.1107058489117945
most of the stars looked slightly cross eyed and just a bit wrong close to who they were supposed to be but not close enough definitely not worth the price of admission,0.0,0,0,0.039596179453893335,-0.03,0.4,0.336380683987915,0.3390561319342377
family had a blast honestly fun was had by all ages a good mix of arcade virtual rides ropes course science imagination and fun,0.0,0,0,0.013307588762328484,0.43333333333333335,0.3333333333333333,-0.1728816038126053,-0.17537701271746675
i didn t do much research on this place so i went in not knowing what to except and honestly i wasn t really impressed this place is more for children it was kind of neat and i would recommend it to people with kids,0.0,0,0,0.02623267134522906,0.58,0.7,0.920169160247048,1.1750099919932575
such an amazing time special thanks to mark for the best experience for my family my daughter had a really nice time she loved the goldfish cone ice cream thank so much again,0.0,0,0,0.006113196524175862,0.4571428571428572,0.5589285714285714,0.41090687244652774,0.40336027501570076
pm and food services are either closed or only serving alcohol fast food places and the convenient stores have lines out the door and into the major walkway just to check out it s also hot and humid inside i guess they re trying to save due to covid horrible experience,0.0,0,0,0.07272168971317025,-0.10178571428571428,0.6321428571428572,1.5909048563745625,1.5608348504820357
baggage claim for my american airline flight was too far away,0.0,0,0,0.014250828755577056,0.05,0.5,-0.9926696768573453,-1.0113308727764865
i wouldn t suggest this place to anyone and if i could give negative stars i would they will accuse you of molestation without proof and then ban you after they confirm you did nothing wrong if you are a man stay away,0.0,0,0,0.09826265947670552,-0.4,0.65,0.9450112230665856,1.0464017058303312
light this morning hardly no foot traffic uber ride was easy baggage line was short delta north side parks boarding crew having morning hurdle,0.0,0,0,0.005032126905217682,0.24479166666666669,0.59375,0.013433867333926512,-0.17537701271746675
it was such a great experience for kids and adults the park is super clean and the staff is very friendly thank you maya for your welcoming,0.0,0,0,0.012864630911847174,0.3975,0.6533333333333333,-0.02382922689537985,0.017535416526922424
terrible i ve traveled extensively and used to live in atlanta so know the airport over an hour with sa pre car digital in etc general security was over two hours bag check only had half the kiosks staffed more reason to avoid flying out of or connecting in atlanta time to step up as the worlds busiest airport,0.0,0,0,0.11137921607690586,-0.06003787878787878,0.49999999999999994,2.1125881755848517,2.07526799513374
way overcrowded very steep hills shows and food vendors had lines that went forever we never got to see any shows and spent our entire all day visit waiting in lines the general store was nice paid for one adult ticket and was extremely disappointed sad but relieved face,0.3291,0,0,0.019683654484619013,-0.05,0.5718749999999999,1.6157469191941,1.4322265643191097
the employees are very friendly and very helpful,0.0,0,0,0.020925357017938746,0.34375,0.475,-1.1541430851843395,-1.2042433020208756
parking is not clear and very little attention,0.0,0,0,0.06959057559297117,-0.146875,0.5166666666666666,-1.178985148003877,-1.2042433020208756
fly out of this airport constantly there s some pros and some cons pros usually not crowded so that s always a plus lines aren t usually long and tsa goes smoothly cons the food restaurants are nothing special service sucks food is super that comes out messy cold wrong and of course overpriced,0.0,0,0,0.09307289692993771,0.03322510822510822,0.5655844155844156,1.9014306416187823,1.7537472797264249
no help with anything from baggage claim to check in,0.0,0,0,0.014728752141064033,0.0,0.0,-1.1044589595452643,-1.0756350158579495
st time at sp this might be the worst airport layout i ve ever seen especially with regards to baggage claim no signage to indicate there is a nd set of baggage claim carousel and people movers on the floor above but go ahead and alk football fields of length to get to the last baggage carousel just poor design,0.0,0,0,0.03100124384613214,-0.27999999999999997,0.5533333333333335,2.1250092069946205,2.139572138215203
security was rather quick so that was a plus food options aren t great in the terminal i was in very small binding areas and bathrooms left much to be desired moved efficiently i suppose but somewhat dreamy and not a lot to do if you re stuck there for any length of time,0.0,0,0,0.017396671781759857,0.20166666666666666,0.394,1.6157469191941,1.7537472797264249
my year old son is very upset because his architecture go of liberty of new york which he bought days ago has lack of parts pieces on the pedestal there are also parts that he ended up using it even if the colors aren t match in order for him just to finish the construction,0.0,0,0,0.27025704039684895,0.14545454545454548,0.3181818181818182,1.6530100134234065,1.818051422807888
why go if you have to make a reservation used to you could just show up and have fun but not anymore,0.0,0,0,0.020740499809456796,0.3,0.2,-0.5082494518763626,-0.30398529888039283
they have shuttle and strains,0.0,0,0,0.008817194217885481,0.0,0.0,-1.3901426819699465,-1.3971557312652647
very good,0.0,0,0,0.022355757838442434,0.9099999999999999,0.7800000000000001,-1.6385633101653223,-1.590068160509654
much more spread out than the one in ns but some of their rides need updating was a little disappointed that too many rides were offline the day we were there,0.0,0,0,0.011558848017599235,0.015625,0.5625,0.2121703698902271,0.27475198885277463
the park is to small and the ticket price is to expensive sorry but i won t go back again,0.0,0,0,0.022304376850370514,-0.3125,0.525,-0.6448807973838192,-0.43259358504331896
sa worker showed a backpack off the table that contained a iv at poor baby was so shaken up and scared i definitely will not be flying at this airport not only is traveling stressful for me i sure as heck don t want to deal with rude workers and workers that will abuse stress out my pets,0.0,0,1,0.08341887336193235,-0.04,0.7177777777777778,1.8269044531601695,2.010963852052277
the attention in the airlines is very good it works well,0.0,0,0,0.019687206843284056,0.9099999999999999,0.7800000000000001,-1.0547748339061893,-1.0113308727764865
always a blast at thelivingdesert i spent my saturday hand feeding giraffe and watching a rhino roll in mud rhinoceros pretty amazing if you ask me thelivingdesert,0.0,0,0,0.004832911637826362,0.25000000000000006,0.6666666666666666,0.27427552693907103,0.017535416526922424
it won t stop anyone from coming but we had the worst experience here of any theme park we ve ever visited two hours waiting in line then they shut the ride and give us one skip the line pass it s embarrassing,0.0,0,0,0.24162625063872856,-1.0,1.0,0.8456429717884353,1.0464017058303312
terrible airport s era facility no comfortable seating few places to get work done during the constant delays hardly any power outlets bathrooms are filthy endless terminals that require a sprint during connections thinks its a shopping mall with endless overpriced stores between gates avoid at all costs,0.0,0,0,0.012758430334472303,-0.34270833333333334,0.659375,2.038061987126239,1.3679224212376466
great time at the aquarium h was enough for us to visit it,0.0,0,0,0.02901504923018421,0.4,0.625,-1.0299327710866517,-0.8827225866135604
entirely too crowded but there s nothing you can do about that was in the line at security for well over an hour and there were people crying because they had missed their flights i have to say everyone i talk to as far as staff were very friendly except one,0.0,0,0,0.019382041153263443,0.09687500000000002,0.71875,1.4542735108671059,1.5608348504820357
crowded no personnel at entrances anymore you just self scan confused face not many staff around to help crowd control or answer questions,-0.3182,0,0,0.07657478026580491,-0.325,0.6,-0.036250258305148636,-0.2396811557989298
over crowd good thing you have to make reservations for the shows,0.0,0,0,0.01625235193665767,0.7,0.6000000000000001,-0.9429855512182701,-0.9470267296950234
i went to the zoo with my slay bf exploding head exploding head exploding head exploding head exploding head exploding head red heart,0.0,0,0,0.3143558903439382,0.0,0.0,-0.09835541535399257,-0.2396811557989298
how do you say support the troops and was standing in line and a soldier at one of the restaurants asked if they had military discount and they said no then laughed at him unprofessional and if you re going to treat these men and women like that then change the sign,0.0,0,0,0.02487966647690531,0.3,0.15000000000000002,1.553641762145256,1.6251389935634988
gh hours to the park were not long enough to complete park and a lot of food places were closed rides were okay but not all could be completed,0.0,0,0,0.0325428266187142,0.10500000000000001,0.38,0.013433867333926512,0.14614370268984853
had a great time at the tampa zoo wasn t too crowded the animals were fun orangutans were a comical bunch highly recommended,0.0,0,0,0.030872292979742144,0.44,0.6224999999999999,-0.21014469804191166,-0.2396811557989298
it was a fantastic experience wish we had more time to see more and listen to all the talks loved the moon to mars speaker,0.0,0,0,0.0183952413119298,0.5249999999999999,0.675,-0.23498676086144923,-0.11107286963600368
ok so it s a nice aquarium but a lot of people in line so you got buy the tickets like weeks before or more but yes i recommend it,0.0,0,0,0.017067625393722016,0.5333333333333333,0.6666666666666666,-0.13561850958329894,0.2104478457713116
far too crowded during covid mask obviously not required but recommended food was crazy expensive eat before you go,0.0,0,0,0.22321064389760442,-0.25,0.7749999999999999,-0.32193398072983076,-0.496897728124782
rossii says he was racial profiled coming through the atlanta airport,0.0,0,0,0.12396059642485427,0.0,0.0,-0.893301425579195,-1.0113308727764865
old airport delta airlines staff rejected slow and inconclusive,0.0,0,0,0.0803111615223793,-0.10000000000000002,0.3,-0.9678276140378077,-1.1399391589394126
really lovely zoo the videos had a blast enjoying lots of interactive parts and were shocked by how many different animal types there were really really enjoyed everything,0.0,0,0,0.016324005460501376,0.21666666666666667,0.6583333333333333,0.37364377821722133,0.08183955960838549
rides were broken and stopped working after we waited in line for an hour,0.0,0,0,0.033206064383076835,-0.4,0.4,-0.8436172999401198,-0.8184184435320973
we had a great time i have a and yo they loved the dolphin and sea lion show we went two days but honestly could have done it in just one i would definitely recommend,0.0,0,0,0.019792008928716364,0.525,0.7375,0.31153862116837744,0.5319685611786269
early morning and late night flights are no hassle but i can imagine how bad it can be during peak holiday periods for three sa bottleneck even with precheck,0.0,0,0,0.027370205972750566,-0.29999999999999993,0.5222222222222221,0.19974933848045834,0.14614370268984853
like all the statues but they need to improve on some bollywood stars statues like anushka maduro major etc their small boat ride is good which shows what is all the attractions are there in singapore their d show is awesome where they have created a small story of cu animated characters,0.0,0,0,0.017361726043426225,0.2525,0.58,1.8269044531601695,1.6251389935634988
using this time at the atl airport to get some work done shout out to one of my most favorite whiskeyfamily jmadontherocks for making sure unclenearest is available at the samuel adam s brewhouse in the b concourse made my working lunch that much happier morethanwhiskey airportoffice poundtherock,0.0,0,0,0.02513778838827274,0.42000000000000004,0.5977777777777777,1.9386937358480887,1.3679224212376466
i have sa precheck and was directed through the airport to the lines that process precheck and car travelers i would have done better in the regular lines precheck literally took over an hour to get through security do better atlanta,0.0,0,0,0.01965425767688741,0.3333333333333333,0.358974358974359,1.143747725622886,0.9177934196674052
atl baggage check in and sa check has gotten too difficult and time consuming there is no benefit to online check in,0.0,0,0,0.031159171153822114,-0.5,1.0,-0.30951294932006196,-0.30398529888039283
aquarium is nice but it is very expensive there is not many exhibits and you see the same one over and over we played and went slow and it only took minutes it was a big disappointment,0.0,0,0,0.05323196834200457,-0.15000000000000002,0.5543750000000001,0.5351171865442156,0.660576847341553
concourse f is empty at in the morning,0.0,0,0,0.05685184134195341,-0.1,0.5,-1.2783533992820273,-1.2042433020208756
one of the better zoos we have been to very clean alot of animals we went during the winter so could not enjoy the botanical gardens animals look like they are very well taken care of,0.0,0,0,0.08303277317918556,0.2441666666666667,0.5525,0.5226961551344468,0.5962727042600899
was very disappointed lot of the rides were down the big wheel has been down for two years now i love this place but lately it s been disappointing,0.0,0,0,0.016172330396975177,-0.2408730158730159,0.5075396825396826,0.07553902438277045,0.14614370268984853
hotel in the airport what a concept,0.0,0,0,0.02336131070310194,0.0,0.0,-1.3156164935113337,-1.2685474451023386
lucky i can read signs or else i d be lost,0.0,0,0,0.01945171334859435,0.3333333333333333,0.8333333333333334,-1.2286692736429523,-1.0113308727764865
i think bollywood should change the coal burning train to an electric one the smoke from the black flume got into our eyes made us cough got all over us the black smoke could be seen all over the park,0.0,0,0,0.7075583920453741,-0.16666666666666666,0.43333333333333335,0.7338536891005162,0.8534892765859421
very well organized and easy to get through,0.0,0,0,0.0035629429815924297,0.31666666666666665,0.5666666666666667,-1.2162482422331835,-1.2042433020208756
way to crowded we could barley get to the glass to see anything,0.0,0,0,0.02759335991402103,0.0,0.0,-0.9678276140378077,-0.8827225866135604
too hot and animals were hardly see as they were shading and its crowded,0.0,0,0,0.049010334703531874,-0.020833333333333343,0.6958333333333333,-0.8560383313498886,-0.8184184435320973
the sleeper they have was worth it but bring a com mat or blow up the building layout was a bit confusing but the exhibits were terrific and the staff was extremely friendly,0.0,0,0,0.05833378699516859,0.09375,0.5,0.39848584103675894,0.40336027501570076
too crowded and very high priced when it comes to food and beverages whatever happened to water fountains other than that amazing experience,0.0,0,0,0.017326442211160382,0.22766666666666668,0.6589999999999999,-0.011408195485611063,-0.2396811557989298
being marked at by tsa at am just because i forgot to take my bag out my backpack is not my favorite past time treat people with respect jesus,0.0,0,0,0.051803998166452224,0.11666666666666665,0.6166666666666667,0.013433867333926512,0.14614370268984853
paid for my wife and son the figures didn t even look like the celebrities we were in and out within minutes only positive thing was that they did give me my military discount the wax museum in los angeles is so much better,0.0,0,0,0.07317195529744676,0.1568181818181818,0.5363636363636364,1.0195374115251983,1.1107058489117945
overall pretty good but there was way too many kids running around and a half of the health section was simply not working,0.0,0,0,0.005771612074822251,0.21388888888888888,0.4373015873015873,-0.23498676086144923,-0.2396811557989298
it s not a very big zoo but really nice close encounter with some animals birds splash area rides for kids and grown ups try to visit early otherwise you may miss seeing some of the animals,0.0,0,0,0.02520846914938099,0.2333333333333333,0.45897435897435895,0.5972223435930595,0.660576847341553
airport sprawl so make sure your layer isn t super short has great food options for travelers and lots of coffee shops,0.0,0,0,0.006989202763453958,0.4083333333333333,0.6513888888888888,-0.2846708865005244,-0.30398529888039283
