industry,review_comment,rating
Theme Park,"Def Steal-your Dollar City, but if you're not paying.... 🎉🎉🥳",3
Aquarium,"(Translated by Google) Fish isn&#39;t great, but this is Joata (Original)",3
Zoo,"Took the family here while on vacation in Denver.  Still a very good zoo, but not as many animals as there were 10-15 years ago.  Especially missed the polar bears.  Concession prices are also pretty high, and parking wasn't easy on the day we visited.",3
Museum,It was a good place to go on a rainy day but overall too much visual and auditory stimulation all the time.,3
Theme Park,I guess we were misled.  Expecting more country shows.   Too hilly to walk around.   Hard to find your way around.  Would not return.,3
Zoo,"One very sleepy clouded leopard

#photography #naturephotography #animalphotography",3
Airport,If you're trying to get your steps in.. Hartsfield- Jackson Atlanta International Airport is an easy way to do it. What better way use history.. put it everywhere you have to walk. Fantastic.,3
AZM,2nd grade had a ZOO-pendous day at ZooTampa at Lowry Park! 🦁🦧🐍🦒,3
AZM,"My opinion
It was ok but not what I expected. The price was a little high to see a bunch of colorful fish. I was expecting more octopus or squids sharks and things you don’t see in an ordinary saltwater aquariums.",3
Attraction,Some good sections where you can have hands on building but not enough of these. The rides were targeted to fairly young audiences so probably more suited to a trip with kids between the ages of 4 and 11. The miniature cities built in Lego were great as at other locations.,3
Airport,I wish I had more time to explore this area... They definitely need a cleaning crew to come through here more often because people are leaving trash everywhere.,3
Airport,Very confusing for me because it was my first time flying from Atlanta.,3
Aquarium,"This place is awesome but I had to take away a few stars because the lady at the ticket window was miserable and extremely unhelpful, and then the security ladies were really rude. I think the hippos had more personality then they did! Once we were inside the rest of the staff was super friendly.",3
Theme Park,"This is becoming so expensive a normal family can't afford it, the food is expensive and I feel it's a great place but u better be fairly wealthy to go there now days  it outrageous",3
AZM,"Our Family Tampa Trip! 🦁🐒

#zootampa #tampa #familyday",3
Airport,"I can't be the first person to return a rental car to the wrong terminal. I realize it's my fault in the end, but why isn't there a better way to transport us idiots to the correct terminal.",3
Museum,"Is really is not all what it is led up to be, unfortunately.",3
AZM,"Ok but not memorable
Nice aquarium but very small.  Not a lot of variety compared to other aquariums we've visited.  Pleasant and helpful staff.",3
Sports,"Very busy. Friendly, but not very clean. Food was as expected. Restrooms could have used attention.",3
AZM,(Translated by Google) You&#39;ve only been there once? (Original) Enough to go there once?,3
Unknown,"(Translated by Google) The price is a luxury hotel, but the service is like a motel. (Original) The price is a luxury hotel, but the service is at the level of a motel.",3
Airport,They went smoke free so couldn't give 5 stars,3
AZM,Be proud of me! I stood 3 feet from a Mexican red-kneed tarantula and managed not to freak out! Take the family to Creatures of the Night at ZooTampa at Lowry Park! 🕷🎃,3
Airport,"The public part of the international terminal is quite boring... probably the less attractive terminal I've seen so far.

While waiting for checking you don't have many options... don't be there too much in advance !

Also shuttle between car rental center and international terminal is quite a roller-coaster. AirTrain should be an option to consider",3
AZM,"A few days ago I had the opportunity to visit the zootampa and I want to show you a little of my experience 🫶🏻

#zootampa #zootampaatlowrypark #zoológico #floridalife #tampabay #lifestyle",3
Airport,Took an hour to get thru check-in at 7:30 this morning.,3
Aquarium,"It was not worth of more than 30$.
Probably it can be fun for the children however un comparison to the Istanbul aquarium which is one of the biggest, I did not enjoy Georgia aquarium that much.",3
Museum,We bought access with the mini golf.  We felt that the exhibit was short for the amount of money spent.  Many of the wax look like the real person but there were a couple that we.felt were a stretch.,3
Airport,Airport is a good experience but in 3 years I have not seen any changes in coffee service.  Open late.  Long lines.  The port authority has the ability to influence tenant services to travel accommodations.  Cindy. Please get it changed.,3
Museum,Only concern is no correct information about science center no one is respond  correctly I am from India came to visit with high expectations but disappointed very informative science center but no proper guidelines from staff,3
AZM,"Cuz yourself is great. But if you go to the Halloween experience ""creatures of the night"" be prepared for very long low lines. No parking. And the capacity of the park could be overflowing.",3
Aquarium,(Translated by Google) large tank is too small (Original),3
Zoo,Some areas closed with construction. Should buy golf course across the street and make zoo world class.,3
Airport,For a first time flyer they had very bad customer service but the pilot flew very well because I was terrified but the ride was very smooth. Frontier pilot flew G4 plane perfectly.,3
Airport,We were in at 2:30 am. Trams were not running. Had to walk from entrance to  E. Took awhile. Other than that is was great,3
Theme Park,"Was fun, not worth the price though. Many of the attractions are old and need some TLC. To go back, they would currently need to adjust pricing to half of what they charge, for everything. 3 stars for park, -1 Stars for food. Eat before you arrive. Leave and come back if your hungry.",3
Garden,There wuz a lot o dead stuff?  The greenhouse was cool.,3
Aquarium,"Sort of expensive and you can go through the whole place in an hour or two. Still really cool on the first visit, but probably not worth the cost of revisiting unless you a) have a membership or b) REALLY like the aquarium.",3
Museum,"Good displays but short on history
Our impression was that it is more about entertainment than it is about history. To our amazement there was absolutely no mention of Dr. von Braun who was largely responsible for our success in space exploration.",3
Airport,Only 3 people checking in bags so it was backed up. Security linked all ropes together in one long path. Normally they split that part up. Made standing in the line feel a lot longer. Was nice not having to unpack my bag and only having to take off my belt this time.,3
AZM,"(Translated by Google) Maintained at a good level, expensive compared to what it offers. There is room to add more species or lower the price (Original) maintained at a good level, expensive compared to what it offers. There is room to add more species or lower the price",3
Aquarium,"Endless jelly fish 🎐
.
.
.
.
.
.
.
.
.
.
.
.
#vancouver #vancouverbc #aquarium #vancouveraquarium #photography #sony #sonyalpha #jellyfish #jellyfish_stagram #bc #britishcolumbia #canada #explorevancouver #travelphotography #travelgram #nature #sealife #photogram #canada #canadatravel",3
Airport,"Hartsfield-Jackson Atlanta International Airport is considered one of the busiest airports in the world. It is located in Atlanta, Georgia. It is the hub of Delta Airlines. And that&#39;s why we made a stopover in Atlanta. To move between the terminals, you can use the free train and bus transport. Now tell me, do you know what a stopover is?",3
Aquarium,Pretty good place but the shows scheduling guidelines and timings were not ideal.,3
Theme Park,Great fun but if your overweight some of the rides you can't do. But there is lots of stuff to look at and make sure to get cinnamon bread,3
AZM,(Translated by Google) Were your expectations too high... nothing special... nothing... (Original),3
Zoo,Reposted from ptdefiancezoo Bandar the Sumatran #tiger takes a stroll in his pool! 🐅  #love #cute #beautiful #instagood #fashion #fitness #follow #followｍe #fun #rocknbabes #art #amazing #workout #like4like #instadaily #instalike #nature #cat,3
Museum,"This is a good museum, but a tad bit complicated to navigate. A bit dated. Wish they provided some movies.",3
Airport,"This is the worst airport I have ever been to for being picked up at. Traffic control persons do a terrible job at making people move if their party is not available to be picked up. The rest of the airport is good for checking in and getting around , but being picked up is terrible.",3
AZM,(Translated by Google) A 10-year-old can be well worth it very sad to eat the weather is over (Original),3
Airport,"Generally a well operated airport considering the size and amount of traffic.   TSA processing continues to be cumbersome, with long lines and lengthy waits which in turn results in disorganization, unclear marking of directions and near chaos during heavier traffic times.",3
Museum,"Some of this was cool, but half of the stuff was broken and the place is dirty. I know everyone has staffing issues but the broken activities are uncalled for, with the price of admission",3
Theme Park,The venue was great. Some of the staff were rude. One station the attendant had no clue about the souvenir cups and just blew us off. We had a guy in a scooter and the attendant just left him on the skylift. Family had to get the ramp for him to get off.,3
Airport,Is you have TSA pre_check count on 45 minutes from airport south terminal entrance to your gate.,3
Museum,Would have been 5 if I had arrived earlier and been able to get a longer tram tour,3
AZM,For a westerner it is nice to see a Madame Tussauds from an Asian perspective.,3
Theme Park,It's ok service is great hotel is a little rough however there are 1m kids everywhere have a lot of fun,3
Theme Park,Rooms were smaller than they looked and the AC was terrible. Guest service was good. Ice machine and pool was pretty far from the surfer rooms.,3
Theme Park,"it's ok.
squeaky bed --- smaller room....pool hours: 11am - 9pm.

no EV charging on site....",3
Theme Park,"A little deceiving online, we are in a small cabin like room, not a hotel. My kids are small so they are happy, I am not thrilled with the walk but it's cool...",3
Theme Park,"The rooms are very small. But The staff was terrific, very polite and helpful. The pool was great for the kids and they LOVED the sand!!! Our next trip to LEGOLAND we will stay at the hotel at the park. It’s more expensive but you get a lot more.",3
Theme Park,Pool opened too late and closed too early. Had some miscommunication while dining at their facility but everyone was friendly and they corrected their mistake.,3
Theme Park,It’s meant for kids 3.  To 11. Not adults. Your just there to hand out the money and watch the kids,3
Theme Park,Okay but overpriced for what it is. Pay the extra for the resort.,3
Theme Park,"It wasn't bad, but we expected a bit more for the price.  The characters are there a short time and the activities were minimal.",3
Theme Park,Not a fan. Was kinda run down. The kids liked it but little things like toilet paper holder was rusted and loose bothered me. And we didnt get new towles.,3
Theme Park,Small rooms. Food is not so great. Very expensive. Kids had fun.,3
Theme Park,Kid friendly  most ground employees  claim to not speak English..a few roach sitings,3
Theme Park,"A little dated, seems worth the extra money to book the hotel where you can literally walk out the door right into the park.",3
Theme Park,Room service was horrible. Enjoyed legoland hotel so much better,3
Theme Park,"The cabins are decent and cozy just one thing. It’s a kid’s resort, and more so a little kids/toddlers resort with the new Peppa Pig park. Hence, you have got to put microwaves in each cabin! Also, they should let you choose cabin when reserving.",3
Theme Park,"For some estrange reasons, there was not room service for two days. Rooms are super tiny but it would be more bearable if there was room tidying service...",3
Theme Park,"We love this place for kids , but in our room the water in the bathtub took a long time to go away. Also the cleaning lady came to wake us up two hours before the check out with the sign “do not disturb” at the door. Food was “ok” people in the kitches was so nice.",3
Theme Park,Should open pool earlier would like to use it before going to the park. Need microwave in rooms,3
Theme Park,My friends room hade about 100 ants in to there room other then that I loved it and you should visit to.,3
Theme Park,"Of all the legoland resorts, these rooms are my least favorite, very small. I do like the playgrounds out front of each little beach hut though. Had to call for service a few times before they came.",3
Theme Park,Decent place for smaller kids. Wait time for rides weren't bad at all. Park is too small with not enough rides for what you pay for tickets though.,3
Theme Park,"If you have kids highly  recommend  checking it out and the water park. Pack some  food cause  leggo land doesn't  has much for food and loooooooomg waite time
A lady waite 45 to 1.5 just for a small hotdog n drink",3
Theme Park,My foster daughter got to go for her make a wish .I was a little disappointed a lot of the food vendors were closed ..😪,3
Theme Park,1 hour waits for every ride. Boat ride broke down with my mother in law and 5 year old on it stuck for over 30 minutes before someone came and got them leaving my 9 year old niece stuck by her self at the exit.,3
Theme Park,It was good! It's not a place I would go back to. I enjoyed the few adult rides they have but I think this is over played and not as exciting as in real life,3
Theme Park,"Kids love it. Parents hate the very, very long wait to get high priced food. Each place had limited choices and it still took 45 minutes to get food.",3
Theme Park,Too expensive lockers and very slowly fast food. But atractions are the best.,3
Theme Park,"Overpriced, no surprise there.
You pay extra for everything. Even a locker was$18. Good for little kids",3
Theme Park,Wait on line for food was crazy!! A hour. One cashier. Need to update POS system. Thought there would be more Lego displays.,3
Theme Park,It was a fun day but it needs some attention. There's a lot of damaged pieces and even the main entrance had peeling paint. Some of the staff seemed like they could care less about the guest.,3
Theme Park,This is not Disney Customer service is lousy Customer service is lousy But the Park is good for little kids,3
Theme Park,Do adults have to pay full price with tickets if they not riding on anything,3
Theme Park,"They have a great thing where you buy a cup and have free refills all day including icees however you can only get icees in 1 area of the park. So if you don't know this and you don't get the that area, no icees for you.",3
Theme Park,Great fun for the kids but it is very expensive for a group.,3
Theme Park,Able to do all the rides and go to the water park all in one day. More of a destination for families with young children. Food and facilities are subpar compared to other amusement parks.,3
Theme Park,"While there were some rides for young children, this park is geared to slightly older children (5+).",3
Theme Park,"Not so much to do or see.
Food wasn't great, the lines to get on the rides weren't long but rides were not great.",3
Theme Park,(Translated by Google) Much better kept version of this park that is in California. The truth is not what we expect (Original) Much better care for the version of this park that is in California. The truth is not what we expect,3
Theme Park,"Young kid oriented. Clean.   A lot of things were out of commission, or partially working",3
Theme Park,"(Translated by Google) Nice facilities, however there is a lack of signage for the parking lot. Access to refill drinks was very difficult. (Translated by Google) Nice facilities, however, there is a lack of signage for the parking lot. Access to refill drinks was very difficult.",3
Theme Park,"Not as clean as i thought it would be, carpets smelled of mildew in pirate hotel. Food and drinks were good! Not as many live giant figures out. App came in handy.",3
Theme Park,The day would've been fun but we got rained out.  Maybe n two years.,3
Theme Park,Limited amount of rides but decent things like unlimited drinks if you buy an expensive cup. I will dub it Dollywood of Florida.,3
Theme Park,"Closed down a while for weather. Wouldn't buy unlimited photos unless you go to the character area. Nice experience overall, just didn't get to use cabana and waterpark as much as I would of liked to. Would recommend flying experience in the Duplo area!",3
Theme Park,The park is fun but the lines for entry and food are atrocious. It shouldn't take an hour to serve ten people in a quick service line.,3
Theme Park,"Everything was awesome...til a baby took his diaper off and they had to shut down everything but the lazy river, lol. Seems like a poor design to have all the water circulating between slides, pools, etc.",3
Theme Park,"Way overcrowded. Very steep hills. Shows and food vendors had lines that went forever. We never got to see any shows, and spent our entire all-day visit waiting in lines. The general store was nice. Paid $85 for one adult ticket, and was extremely disappointed. 😥",3
Aquarium,Extensive display and lots to see. Did not like the price for a 2 hour experience. $30 a person (even w/ Kroger discount tickets) is too high in my opinion.,3
Airport,"Very large, only somewhat functional signage, incompetent baggage handlers.",3
Theme Park,A lot of rides shut and long lines and the ride app is open to everyone to use giving you an hr wait to get on  and takin a child with a disability unlike previous years could go to the handicapp line and get on now there are not really accommodations just wait lists,3
Theme Park,"Disturbed the front ticket person didn't  mention that venues close at 5:00. Closing need to be  published
We come around 4:15. Why fees not published in flyer? I'm aware of seasonal changes but that would be good to publish in flyer.",3
Museum,They was 2 of the attraction that wasn't working it took 1 hr and half for my child to get on rope course,3
Museum,"It was intersting with wax figures not found in other wax museums, but I expected more.",3
Airport,Maybe some day they'll actually finish the construction. Be aware as some signage is wrong. Employees are very helpful.,3
Museum,It was OK. Many of the figures weren’t very good likenesses.,3
Museum,"The tram tour is not so great: could barely hear the guide, very little explanations.",3
Museum,"REMEMBER to get entrance BEFORE 4PM, even it says it closes 5PM.",3
Zoo,"Well, it was a nice day to go to the zoo with my family except...it appears they are doing construction in areas of the park and also....I guess because it was hot alot of the animals were just laying down and some exhibits there were no animals at all.",3
Airport,Lots of space and reasonable food choices. Could do with more convenience food stores and duty free. A Walgreens or CVS or Target would be amazing and there is plenty of space!! CNN and Hudson are basically the same shop so it's pointless.,3
Theme Park,Nice scenery but parking exit strategy and entry tram system sucks. Park is chopped up and somewhat aggravating to navigate. Wheel chair would be very difficult to use on the uneven hills.,3
Theme Park,"Cool place, the roller coasters ok. It’s fall time so all the pumpkins are out , it looks awesome.  The park and food are overpriced just like every other amusement park.",3
Museum,(Translated by Google) I&#39;ve seen better ones. (Original) I&#39;ve seen better ones.,3
Zoo,"This place has beautiful landscapes and gardens but not very many animal's, Some exhibits were empty, there are no animals from the PNW. When you go to a zoo you want to see animals because a day at the zoo isn't cheap.",3
Theme Park,"For now, I give it a 3 star. They are still building this place up. More to come but at this time just know it's not up to par yet. You can still visit and enjoy a fun day there it's just still new with trees planted that will take some time for it to have shade.",3
Theme Park,Park was fun. Concessions ruined it. Only one place to get food or drinks.  I wanted 2 soft drinks only. I have been in line 34 minutes and counting. Still a long way to go.,3
Attraction,"Dusty rooms
The hotel was overall very cute for kids but the room was extremely dusty. The curtains, Lego figurines and kids bunk. There was also a spider in the kids area.",3
Airport,Be ready to travel due to size of airport,3
Theme Park,"Great pumpkin show, lots of great artesian. But if you're looking for something cheap this is nowhere to go. If it's hard for you to climb hills, you might want to rethink going.",3
Airport,This town parties harder than I do - even at the airport at 6am.,3
Airport,Many changes. Lots of construction. Difficult to figure out how to get in and out of parking lots. But United's wheel chair folks were very accommodating and helpful.,3
AZM,"(Translated by Google) Unlike the mainland, it feels very empty (Original)",3
Airport,Get there early and you should be good.,3
Sports,One of our games of the week at The College Football Hall of Fame.,3
Aquarium,"It was an okay touristy attraction. A little pricey, but hey, the fishes gotta eat.",3
Unknown,"(Translated by Google) The hotel is cute and well made, but the operation is disappointing Hotel food is the worst... (Original)",3
Airport,TSA lines are LONG so add extra time!!,3
Theme Park,"The park is really fun, though they need to lighten up on the overzealous safety measures or staff their rides to account for the ones in place. Current setup is inefficient and creates unnecessarily long wait times.",3
AZM,"Kids loved it. Some of the volunteers were really informative and interacted great with our kids. The food and gifts shops are over priced, so bring snacks and pass on the t-shirt.",3
Theme Park,"Busy day, but parking instruction not good enough, so many blocked without giving proper instruction for next parking spot",3
Airport,Came here to catch a ride with Groome.,3
Museum,"It's alright. Very touristy. Too crowded, full of kids. Cafeteria is affordable ans good food!",3
Zoo,The only thing I would change and improve is the hippo enclosure.,3
Aquarium,"VERY Crowded
This is an amazing aquarium, but be careful when you go. We went on a Saturday and the place was uncomfortably crowded.",3
Garden,Guess what Callaway Gardens all of our 12 oz mason jars are marked down to $15 for the rest of the evening!!!,3
Theme Park,"Outdoor spaces are wonderful, attractions and events are not worth the ticket price.",3
Attraction,"Expected more for what I paid for...
When they said ""DELUXE"" I expected this grand room.The kids room,if you even call it a room...my 4'11"" son can touch the bed and the wall with his arms stretched out.For what I paid for,sad to say...I'm not happy,but the staff were great.",3
Attraction,"Honestly, just save up for Disney. Legoland needs a good power washing and paint lift. To say the employees are unenthusiastic would be a polite understatement. Luckily my kids were oblivious and still had a good time. I can’t say that I’ll go out of my way to return.",3
Airport,"Get there early if you have to catch a flight. There are hit and miss days ( some days easy to get through TSA and no lines). Please take off your shoes, belt, have ID ready and push your luggage in the TSA line. Don't be slow and hold up the line. You need to be fast and think fast because there are many people rushing to get through the line.",3
Museum,3 stars cuz place was Fun.  But the waz figures did not look like the celebrities. Noticeable was majority of the statues heads were too small. The height of the celebrities were on target,3
AZM,(Translated by Google) It&#39;s Monday and there are a lot of people. I didn&#39;t ride many rides. (Original) It&#39;s Monday and there are a lot of people ㅠㅠ I couldn&#39;t ride many rides.,3
Airport,"two-hour TSA pre-check lines here in atlairport can’t steal my you! Have a blessed a day everyone. NYC & Portland, ME……here i come ✈️✈️✈️",3
Airport,Headed to bury my grandmother in Alaska. She will be missed. We love you grandma. #jreknewgives,3
Zoo,It's ok . Not very good parking also not paved all around make sure you take your hiking shoes for the parking lot and the zoo. Alot of the native landscape is over grown makes it hard to see some of the animals. Bit it was a ok experience needs more of an upgrade.,3
Airport,"Clean, small airport ..reason for rating is the very long taxi stand wait. But it was Diwali .. So I was told this could affect service.",3
AZM,"Well designed aquarium- but basically 1 big tank at different angles..
pretty expensive for what it is. Not a terrible place- but pricey.
We did go on a slow Monday afternoon, so that was nice. Basically had the place to ourselves",3
Theme Park,They did not have enough people working the rides or the attractions. They had moved a lot of the seats and benches so people could sit down. It appears to be going down a bit.,3
Museum,There is a map but you are given no explanation on how to read it. We missed out on over half of the tour and didn't know until to late that there were other sections to see.,3
Airport,"It’s a nice old airport but so far spread out. Takes very long to get through TSA and that’s even with Pre-check. Have to take sky train, subway train, and a monorail to get anywhere. Rental car lot is nice and huge. They should nickname this place little Texas of Atlanta.",3
AZM,(Translated by Google) Parking is not clear and very little attention. (Original),3
Museum,Buy the all access pass and visit guiness book of world records museum for $5 more,3
Airport,They need to get lockers for people to store carry on bags during extended layovers.,3
Aquarium,"Only 5 more days to get your 2-5 year old kiddo their FREE Pre-K Pass (https://fal.cn/3t5ln) to be able to visit Adventure Aquarium for a full year! 🦈🐧🐟

Pro Tip: Activate your pass during the week to avoid longer lines. Also don't forget to bring proof of age!",3
Theme Park,Very disappointed that Dolly Museum was closed...felt could have had a small museum set with Dolly coat of Many Colors in it. The music groups were very good.,3
Airport,"Lots of cars are ""crowding"" up the South Terminal because the cell phone lot has moved by Taxi & Limo waiting lot and In stead of following new signage they're sitting in long lines where the old cell lot was.",3
AZM,"Lines for rides were very long and options for food were very limited. Overall, the decor was great but I wish we could have done more",3
Airport,PLAN ACCORDINGLY-- LONG SECURITY LINESMonday morning 6:30am: Domestic South Terminal the TSA PRE CHECK line took me an hour and 20 minutes and I watched the  line only got longer -- grew out the doors and wrapped around the luggage carousels. Arrive early!,3
Airport,"I know I’m not the only person who gets to atlairport super early so. I hate rushing.

✈️= FUNd$

#dontcallmeifitaintboutnofun(d$) #flightsandfeelings #flydelta #concoursea",3
AZM,"Food in the zoo was great, but didn't like how the layout of the zoo was we would miss things and have to backtrack over and over again. We went I guess when bird flu was going on and alot birds where put up, and then just alot animal exhibits where closed. I suggest buying tickets in advance.",3
Airport,"Nice airport, but security was a nightmare. Agents were yelling things that nobody could understand, and nobody knew to whom they were yelling.  TSA PreChek, here I come!",3
Theme Park,Cant say too much the park activities was closed by the time we got there. Staff could have told us they where closed before paying $20 to park for nothing.,3
Airport,Clean...friendly not enough seats while waiting for boarding... At southwest Some A section handicap passengers had to stand a long time,3
AZM,"A lot of closed exhibits, due to construction and or avian flu. Otherwise it was great.",3
Theme Park,Would have been 5 stars if everything was open..and I didn't like the fact that the bald eagles were in such a confined space,3
Theme Park,"Very similar to Dollywood,  basically set up as a pioneer town. Lots of rides to go on (we are old and don't partake in rides). We found lots to do and had a decent time. Biggest complaint is the hills. We are not in great physical shape and found tge hills quite challenging.",3
Museum,"The Museum itself is not that big, so consider to schedule one of the free tours available.",3
Airport,SPIRIT AIRLINES. PUT A SIGN UP TO USE MACHINES TO CHECK IN BEFORE GETTING IN LINE. POOR!,3
Airport,Super confusing airport.  Give yourself time if you have not been here before,3
Zoo,Several animals are no longer there.  Habitats need maintenance.,3
Theme Park,"Rained that whole time we were there... Had to cut it short, but weather is not under silver dollar city's control. All in all, would have been a great time otherwise...",3
Aquarium,"A trip to the aquarium can make us realize exactly how much we do not know about this world✨
.
.
.
.
#aquarium #vancouver #vancouveraquarium #oceanlife #marineanimals #marinemammals #britishcolumbia #canada #seaotter #sealife #sealions #stanleypark #satisfying",3
AZM,(Translated by Google) Just up to the lower grades of elementary school (Original),3
Garden,"Beautiful place, but the fall package has misleading advertising. You get admission to the pumpkins only on the day of arrival, but not departure. The information provided says you have access to the Gardens and its attractions on both days. However, this does not apply to the pumpkins.",3
Theme Park,Great when it's open. Not open enough to pay for season spices in my opinion,3
AZM,Almost there! #giraffe #thelivingdesert #thelivingdesertzoo #thelivingdesertzooandgardens #palmdesert #coachellavalley,3
AZM,A wild Coopers Hawk watches and agitates a Kestrel #coopershawk #hawk #raptor #beautiful #thelivingdesert #thelivingdesertzoo #thelivingdesertzooandgardens #palmdesert #coachellavalley,3
AZM,A wild Coopers Hawk watches and agitates a Kestrel #coopershawk #hawk #raptor #beautiful #thelivingdesert #thelivingdesertzoo #thelivingdesertzooandgardens #palmdesert #coachellavalley,3
AZM,Memo in deep thought #jaguar #bigcat #beautiful #thelivingdesert #thelivingdesertzoo #thelivingdesertzooandgardens #palmdesert #coachellavalley,3
Theme Park,"Was a nice walk, for 99.90 a person. Wouldn't go if rides are not your thing.",3
Museum,I was so scared that the building was upside downThen we went in the spinning Cave and we went to a storm center in the outer space Center and the arcade,3
AZM,It was nice to go to the zoo it's been awhile but a lot of things weren't out or open.,3
Museum,Fuck yeah! This place is tits! Dinosaurs and other old stuff. People here aren't snooty and I can be myself. Only thing is parking can be hard. Kind of hard to get too. GO BUCKEYES!!!,3
Museum,"This was enjoyable but I left wishing there was more to see. We took some fun pictures and had a good time, it's just a small wax museum overall. If it hadn't come with our tickets package we probably wouldn't have gone.",3
Attraction,Way too expensive for small amusement park. Good for kids under 13.  Food was better than Disneyland.  Lego there were costly but had some special ones you can't get in regular stores.,3
Airport,Need more signage to gates when exiting the train,3
Theme Park,They run out of food items and don't notify you through the posted menu so you wait in line for 30 minutes and can't get what you want. Fun park otherwise.,3
Airport,"Watch your transfers, it's a big airport...",3
Museum,"A bit disappointing.
Wasn't impressed
Earthquake simulator was hardly earthquacking
Hurricane Simulator was a huge disappointment!
Fun place for kids",3
Theme Park,I've already given a review and received a reply. No need to continue on this site.,3
Theme Park,Loved our first visit. Very disappointed as the entry staff said tons of characters out and we didn't see a single one. Great food at the diner by Ford store.,3
AZM,It was ok but a lot of empty animal homes and staff was rude,3
AZM,"Not bad, but u cannot see all animals , cause too far away for walk..

The smoke area's are also to far",3
Museum,Went to see the Tang Hall of China with my cousins from Shanghai. Video displays were completely out of order. Wifi audio site was down. Disappointing. Unacceptable.,3
Theme Park,Never a long line. Came for the pumpkin spice event. Most of the spots where u get the food and drink had no idea what it was and seemed very poorly organized. Paid extra to feed animals but they did not tell us it was closed so that was also a big letdown. Not sure if I'd come back.,3
AZM,(Translated by Google) Lower grades will like it (Original),3
Airport,"Priority Security Checkpoint was horrible would have been quicker using General Boarding.
Typically the most well run airport",3
Theme Park,We did the scary ride and it was pretty fun. The staff was not very friendly. Would not have done it if it didn't come with our ticket package though.,3
AZM,I was so looking forward to this zoo.  It does not have a flow so you are back tracking a lot.  I was hoping the train ride would give an over view but it is only a kiddie ride.  Hoped to see Fiona but she was asleep.  Will try again when I am in the area.,3
Theme Park,"It's nice, but I expected more for the price of it. It's ok to come here for the first time, but I would not come back...",3
Museum,Over rated. Just a little attraction for kids and youths.,3
Theme Park,"Beautiful view, good to visit, snack bar was less.  Staff not so friendly .For this cold weather no warm  drinks available.
Easy hike down .",3
Airport,Once again I was delayed on my return flight.  Delta said it was due to weather but the weather was fine when checked against my app.  Then they said there was a problem at the Minot airport.  I'm not sure what that means. Sounded kind of convenient for Delta.,3
Theme Park,"Nice, fun park but they need to hire more people to work their refreshment stands, all of them had extremely long lines to wait in. Nobody wants to come to an amusement park to spend a half hour in line to get a drink.",3
Airport,It is very spread out and is difficult to find anything. The airport could use some renovation to make it easier for consumers.,3
AZM,"(Translated by Google) Some are similar, some are not 🙈🙈 (Original)",3
Theme Park,"If you're looking for a place to drink while enjoying a park, this place IS NOT it!  It's drier then the Serengeti!  5 semi decent roller coasters...poutine was not good. I wouldn't invest in the food pass.",3
AZM,Clean. Animals well kept. Not everything was open. Food very pricey. $5 for a bottle of soda. Lunch was $75 for 2 adults and 2 children. Staff was friendly and helpful.,3
Airport,Nothing fancy. Lines weren't too long for a Thursday morning.,3
Airport,Plane flew in with me and another picked me up,3
Museum,We didn't actually go in because it is for kids and you have to by the full tour package.,3
Museum,Good for the kids  but the tickets  are high  we spent 87.00 dollars  for 2 but if you go on this app GROUPON  YOU WILL SAVE MONEY,3
AZM,"no many exponents in museum, lot of local stars. MY ADVICE FOR YOU: You can buy online ticket to seaworld, and this ticket will be valid for 7 days for museum",3
Theme Park,I would give 5 stars if were not for the pricy parking + attractions. $20 parking + $15 per attraction,3
Airport,The lines are always long when going through TSA. But that's the world we live in now.,3
AZM,"Beautiful and well kept,  took a tiny truck trip around lol they gotta change their tour on that. Was very cheezy and even the little ones didn't pay attention",3
AZM,Saw the bloat. All were sleeping except Fiona. She was entertaining?,3
Museum,"Kids had a good time, but they had mismanagement at multiple places, definitely room for improvement.",3
Airport,"Flying delta terminals are crowded, but sky club was open.",3
Aquarium,"Brrrr. Getting a bit chilly out there.

Señor Cinco seems to not mind tho.",3
Attraction,"The place is nice for for kids, and the themes are cool but one thing I don't like about it that every time we go, there are closed rides and they don't announce it in advance.

Definitely its a cool place to visit for one time only and not worth buying the season pass.",3
Museum,"It's a good museum, but maintenance and cleaning is horrible many interactive activities where broken, smelled horrible and lastly almost no hand sanitizer machines anywhere. Other than that it's was pretty good.",3
Aquarium,To expensive total worth it if you become a member only,3
Airport,(Translated by Google) Everywhere is clearly indicated where you have to go. But customs could do better. It took so long here that we missed our flight. (Translated by Google) Everywhere is clearly indicated where to go. But customs could do better. It took so long here that we missed our flight.,3
Airport,My fave hassle free airport.  First time bad experience.  The shuttle driver was horrible.  He just dumped us at baggage claim instead of our departing airline.  We missed our flight as a result.  Thanks to the very excellent Southwest Airline associates we were able to get booked for the next flight out with no extra fee.,3
Museum,"Sure small for the price,  good for teens or couples ,wouldn't say toddlers tho . We had fun but just expected it to be more?",3
Aquarium,"Nice place but kinda small then I expected
Not many special fish",3
Airport,"Sky train needs security at night, power outlets at gates should be operational.",3
Attraction,Legoland is pretty cool if you have kids around 5 years old.  Otherwise the bricks are cool but rides are not for older kids.   10 and 11 is too old.,3
Airport,confusing to get around here but it's usually decent people just trying to catch a plane ....,3
AZM,"It is an ok place, if it is costing more than 25 SGD then do not go.",3
AZM,Good place to visit when you go to Thailand. Some of the figures look really original while some are not close at all. There was Putin photo at outside but I could not see his figure in the museum. Probably removed after the political trend. A bit pricy,3
