industry,review_comment,rating
AZM,"If you're looking for a proper aquarium for your babies, go to the national aquarium and skip this visit",1
Theme Park,"Sign says 20 Oz bottle of water for $4.99 and they give me 16.9 Oz bottle. I paid $21.58 for four bottles, lot of money. No shade, long lines.",1
Airport,I understand that the security people are working long hours BUT sometimes you just need to lighten up when someone is trying to joke around and help you relax a little bit.,1
Theme Park,"Not a great experience. We were super excited, and completely let down. At one point a female Hispanic worker at the Lego boat academy was being downright harassing, and racist. It was such an uncomfortable experience after that scenario.",1
Airport,"The South Parking area is a dusaster. There is a lot of work going on but the signage on exit and reentry is non existant. Lifts not working. Escalators not working. Stairways locked up. It took me 20 minutes to find my way out. Lack of signage, lack of how to exit / reenter. What signage there was, was so badly positioned that it could not be seen!",1
Aquarium,Clearly can't run an event for jazz at the shed for a line a quarter mile long and one person checking tickets,1
Airport,One of the busiest airports in the wold closes their TSA / Clear security lanes.   What a terrible attempt at management.,1
Theme Park,"Cost a lot more than it's worth very disappointed
No where near worth the money they take advantage of tourists it's mainly just shops your can take a trolley 10 mins away to gattlinburg and do the same thing it's 100% waste of money very displeased",1
Theme Park,"The lines to the attractions takes very long, Every thing take very slow",1
Theme Park,This place is showing its age.  I use a wheelchair and the place is very unfriendly for handicapped visitors.,1
Airport,What a zoo. We will plan our future trips to avoid this airport.,1
Airport,Shuttles aren't managed well. Waiting on East economy and have been lapped by west economy several times.,1
Aquarium,No navigation inside.  The world's largest museum of corridors.  Many different non-working cafes.  Crowds of people everywhere.,1
Airport,They have raised their prices a ton,1
Museum,Absolutely nothing!!! Sheer waste of time and money,1
Museum,"(Translated by Google) Don&#39;t go on holidays, don&#39;t sell so many tickets if you don&#39;t have such a large reception (Original)",1
Aquarium,They over sell tickets so that it is too crowded and not enjoyable. Not worth the price of admission.,1
Aquarium,Drove 1.5 hours and paid $30 to park only to find out that tickets must be purchased in advance. Idiotic policy. Please change policy and help the simplify the world for families who cannot RSVP for every aspect of their lives.,1
Aquarium,"really unacceptable on whole process. If u cannot handle the crowd, you just go closing this place",1
Aquarium,Terrible access. Without phone you can not buy ticket. Front guy is rude.,1
Theme Park,"Awfully wasted $270, besides big frustration. They closed all attractions 2h and only 2 rides. Said about de risk of rain that never happened. It really sucks",1
Theme Park,"Super expensive, couple of rides has no availability due to technical issues. Long wait times for rides less than 1 mins. I would highly recommend Hershey over this.",1
Aquarium,"Absolute MADHOUSE. Never, EVER, go on a weekend or holiday. The shows were all sold out and the food and giftshop WAAYYY overpriced. We left after 2 hours, big waste of money. Here's a pick of a shark, save your money.",1
Airport,"(Translated by Google) Old airport, Delta airlines staff rejected, slow and inconclusive. (Original) Old airport, Delta airlines staff rejected, slow and inconclusive.",1
Garden,Spent 300 to watch fire. Waist of time and money. The worst first experience. CG is overrated. Not one hot air ballon was released. Just uncoreagraphed fire show. Biggest false advertising.,1
AZM,(Translated by Google) The very expensive pass to see closed attractions. Already the price offered for this park is not worth it. (Translated by Google) The very expensive pass to see closed attractions. Already the price offered for this park is not worth it.,1
Aquarium,"Rude staff with bad attitudes. Some cool exhibits, but terribly crowded and operated by staff who really don't want to be there.",1
Zoo,I hate this zoo sooooo much!!!!!! The staff were so meen to me here never coming back again. also the fact its in TACOMA makes it one hundred billion times worse.,1
Airport,One of the worst airports with a check point always with 1+hr delay. To have 6+ terminals and to have 1 check point for all terminals is a ridiculous system and don't know what the think tanks thought when they set up this in place,1
Airport,One of the worst airports with a check point always with 1+hr delay. To have 6+ terminals and to have 1 check point for all terminals is a ridiculous system and don't know what the think tanks thought when they set up this in place,1
Airport,Short bold airport police officers is rude and shouldn’t find a better place to work,1
Theme Park,The white big forehead guy in front of the ticket gate is foolish. My kid around two came many times without tickets and he required our buy annual tickets for next year under our tickets expired in 4 month. Fxxx this big forehead guy.,1
Airport,"Rude power-tripping TSA, torn and dirty seats at gates, awful food options, flights nearly always get delayed, water fountains struggle to dispense water, dirty bathrooms

Overall a pretty terrible airport, which is impressive because this is after renovations",1
Theme Park,"Not worth the experience. For a new park and hotel disappointed.

Update: I have emailed this email and received and email that my concerns were being forwarded to management would hear back 7-10 days",1
AZM,"Very small and not much aquatic life. Was in and out with 20 minutes, very disappointing.",1
Theme Park,Stood in like three different times with trailblazer passes only to have them shut down the rides yesterday. Three strikes and we left. $250 down the drain! Hope your happy silver dollar city!,1
Airport,Have can an airport not have any restaurant s open at 7:00 AM on Tuesday after Labor Day?  I’m a weekly traveler and this seems to be the case every morning.  Ridiculous.,1
AZM,Very high foreigner price. Thai Price is Half of the foreigners price and written in Thai Numerical.,1
Airport,This is for TSA. I hope her life gets better. I'm on my way to spend her salary in a day.,1
Theme Park,I had horrible experience. I spent over $500 for just tickets and my family didn’t ride anything because it was raining. They should have given us free pass but those people at the register couldn’t care less. I will not go to Dollywood ever again. What a waste of my hard earn money…,1
Theme Park,"Poor Park
The park cannot keep enough staff to keep everything open. Have to walk halfway through the park to find an open restaurant to get refreshments and food. If you buy an annual pass they will auto renew on you even though you don’t want it and then you have to fight to cancel it",1
Museum,"Dated, mainly child oriented and very little adult oriented activity, would have liked information that it was not very adult oriented before purchasing tickets",1
Theme Park,This place is garbage everything closed due ti whether when it’s sunny just some lazy workers blaming the weather,1
Theme Park,"Been waiting over an hour and a half IN THE SUN for rides to start. Worst experience EVER at an amusement park, Go Elsewhere",1
Museum,Half the things are broken and staff is all ignorant. Definitely waisted my money.,1
Airport,Worst airport in America. The politician that runs this place must be a top moron of America. Seriously. Plan 2.5 hours for domestic and I promise you'll be happy. Very often all the parking lots are full and drop off and pick up are both insane. But only because the people in charge have logic issues.,1
Attraction,Trashiest food i have ever had.My daughter got so sick and our trip got so messed up the tacco is like dog food and i paid $86 for 10 tacco and some soft drink and you have no choice,1
Airport,Every single person in TSA was beyond rude. Talked to me and everyone else like trash. Worst experience ever. Get it together. You don’t have to treat people like that just because you can.,1
Airport,The employees of the airport are rude and not helpful and make an already stressful situation much more so.,1
Airport,"I'll tell you in one word ""AWFUL""",1
Airport,"You can do better Atlanta! So embarrassing to both parties - especially the half naked person sitting on a toilet.
This was in the B Terminal.
If you visit, might want to bring curtains.",1
Airport,Very Bad Experience - the place is Hell 🙏🏾,1
Airport,The staff here is so rude you’ll think you’re on another planet,1
AZM,Went for union day and lots of things shut down couldn't ride it or something just lots and lots of things not working,1
Aquarium,They shouldn’t have different rules and policy’s for ticket holders so unfair to the parents and children,1
AZM,Smallest aquarium that I have ever been to. Not worth my money.,1
Airport,Food at selections at terminal F poor to less than poor.  Starbucks if you like over priced stuff.,1
Airport,The worst airport. We have been waiting over a hour and a half for the shuttle to take us to the car rental.,1
Airport,The Southwest Airlines staff at terminal 2 in the very early morning of today September 10 are so RUDE.(bald male and two females in their 40s) Please teach them compassion and basic customer service skills,1
Airport,The absolute worst airport I have ever encountered! Everyone in this airport is arrogant and has attitude! I will gladly pay extra to avoid this miserable place.,1
Airport,Terrible airport with terrible TSA service. Takes forever.,1
Theme Park,Went to Yellow Daisy Festival and it was pretty lame. No energy or excitement at all. It used to be fun but now it's just not fun anymore. The kids area was nonexistent except for expense face painting.,1
Airport,(Translated by Google) Dirtiest airport I&#39;ve seen (Original),1
AZM,"Horrible place.. very small and overpriced
Absolutely hated this
They charged 170 dollars for a small styrophome sword and charged 245 dollars to go down a slide ONCE
this place is garbage

Never wanna come here again

Dont go here",1
AZM,This place is a rip off! I lost less money in Vegas in 30 minutes than in this sorry attempt at a aquarium. It should say Childrens exhibit instead of aquarium as there is more little kids stuff over looking at fish. What a joke. Save your money and go to a real aquarium.,1
Museum,"Noisy, geared for a 5 year old and no informative signs. AC also seemed to be set hot or was broken.  Definitely NOT enough restrooms and those are NOT clean.  Visited quieter and cleaner truck stops. I think from the dragging of tables and whatnot they were setting up for an event of some sort.",1
Theme Park,Way overpriced and the rides are so underwhelming! $19 for popcorn and a water 😂… there’s expensive and then there’s outrageous! And this was set before inflation hit so that’s not it. They are just out of touch.,1
Airport,"My wife was parked here for business trip and figured it wouldn't be a big deal since the shuttles are supposed to come every 20 to 30 minutes. Unfortunately, when she got to the shuttle location she had to wait 45 minutes before a shuttle showed up. This is completely unreasonable and I would never advise parking here unless you don't mind wasting a lot of time.",1
Airport,Service person for wheel chair did not understand  English poor communication  poor service.,1
Airport,I am disappointed in term of shopping as there isn't many option of shops in this section where I am flying from.,1
Airport,"Totally disappointed by the number of shops for men's fashion.
There isn't any brand in this section where I am flying from.",1
Airport,An employee Ronald O. Barnes is acting out frequently. Not a good look for the airport to have concerning use of drugs in and out of work.,1
Zoo,"First time going to this zoo. And honestly it was not a good experience the animals looked in such bad conditions. First of all the elephants,bears and rhinos  look in such bad shape they really need to take better care of these animals.",1
Water park,Way way over priced! 55.00 per person is ridiculous and 25.00 parking is a total rip off. The only way I would ever return is if I purchased discounted tickets.,1
Water park,"Way overpriced food, poor service, can't bring in your own food and drinks.  Bathrooms are filthy and not wheelchair friendly. Wheelchair accessible yes, but very narrow spaces to move through to get to a stall. Stalls are also too small for an average sized adult.",1
Museum,Place is pretty expensive compared to other museums in the states. Hopefully the locals get a significant discount.,1
Airport,"TSA employees unprofessional, slow, and rude.",1
Airport,"Worst attitudes in the US, Worst Security times, worst customs flow...chances of making a connecting flight is 50/50. It dissapoints consistently. I would go as far as worst airport overal in the states.",1
Museum,"Complete waste of money around $35 for 20 min and some of figures do not even look like the celebRity
SAVE YOUR $$ AND GO DO TITANIC MESEUM TWICE
AT LEAST ,YOU LEARN SOMETHING .",1
AZM,"Rude rude rude rude...
Not only were they rude almost every other ride was closed from breaking down every 5 minutes",1
Airport,Alot of stores was closed. Was very disappointed,1
Airport,Always crowded. Difficult to get in and out and consistently late flights. Also why do terminals lack places to eat,1
Airport,"Horrible airport. Long security lines. Narrow, crowded concourses. Confusing baggage claim.",1
Airport,THE CUSTOMER SERVICE IS HORRIBLE!!!!!!!!!!! they will change your gate without sending any email or text which will cause you to miss your flight ! i do not recommend this airport. you have a better chance walking to your destination.,1
Theme Park,"Their EV charging equipment has a long history of being broken and out of service. If they don't pay attention to this small detail, what other small details are they skipping on? This place gets crossed off my list of vacation ideas.",1
Attraction,"Spent the entire day swatting bees, trying to escape from bees and hide my children from bees. They are EVERYWHERE. You cannot escape them. We came in 2021 and it was the same. This is a kids theme park. I don't understand why this problem still exists this bad.",1
Airport,"No TSA Pre Check open at the busiest airport in the world. That makes all of the sense, oh wait, no it doesn’t.",1
Theme Park,"Unless you're built like a stick, don't plan on riding anything.",1
Theme Park,The cost to get in was $100. The games cost over $5 each. Not enough Dolly for the dollar. Disappointed,1
Theme Park,Too expensive. $80 for a ticket. $25 to park. $15 for a srink refill cup. Food costs triple what you'd normally pay anywhere else. No more Dollywood for me. They've taken the fun out of it.,1
Airport,"Parking was a fuster cluck. After many flights out of SMF and many other airports, I've never seen anything like it.",1
Airport,Had a horrible run in with a TSA agent on our way out of Minnespolis.  Very poor signage.  Accidentally used a “closed” terminal.  Green light on.   Conveyor on.  No attendant to show where to go.  Do direction from the person who checked ids.   Berated us and others.  Simple mistake.,1
Airport,"Lady working near conveyor belts, Hispanic, by the name of Munoz on name tag yelled at us for briefly walking towards the scanner that had an out of order sign. We were putting our shoes back on and getting our bearings together. Instead of speaking normal, Munoz yelled at us like she was having her own issues. No one behaving this way should ever work with humans. Go work at the zoo.",1
Airport,"The rental car return signs are few and far between.  The facility is far from the airport and hard to find.  Even rental car employees told me they had trouble finding it when they started work.  Plus, the shuttles also run infrequently. Allow extra time!!!",1
Airport,"Car Rental shuttle is a mess!
The airport itself ain't much better!",1
Airport,My wife is handicapped. I asked for gate to gate assistance and it was a disaster.,1
Airport,This is by far the worst airport ever. It's big and for no good reason. The workers can't even direct you without getting assistance from other employees. I simply needed to get directions after getting off a Southwest plane from Miami to the rental car center. It was a mess and I hate it here.,1
AZM,Workers have been insanely rude both times we have come! First time was literally insane! we decided to try another time still the same! people with bad attitudes should NOT be allowed to work with kids.,1
Airport,The wait for the bus that will take you to the domestic terminal is more than an hour. terrible service. More than 60 people waiting in line for more than one hour.,1
Airport,"Dear Bradley,
Please keep your bars and restaurants open until the last flight. This shows you do not care about your customers. Thank you",1
Theme Park,Save your money. Was done in five minutes. Find another attraction.,1
Airport,Absolutely most disgusting airport I’ve ever been to. Rude and unprofessional KIDS slacking off. Zero help.,1
Airport,Staff was very rude. Felt as if my question was disturbing her daydreaming. Most unfriendly airport.,1
Airport,"Very nasty and rude people at (Delta) gate
A-25  for information two ladies look very unhappy with their job , bad behavior with passengers",1
Airport,Lost my luggage with medication,1
Airport,"Update: They closed the airport after we sat on the Tarmac for hours. Then, once we got back to the gate, they cancelled our flight. 😫

Lots of delays today. Planes on tarmac waiting over an hour for de-icing before taxing to the other end of the airport for possible take-off.",1
Aquarium,Staff were Racists to me and my wife. Was not cool!,1
AZM,Entry cost is too high. The quality of food is terrible. The price for the food and drinks is just as bad. $4.49 for a bottle of Aquafina. Would not recommend.,1
Airport,"it's been a while since my family and I went through the airport, but I'm bored... so here ya go.  The airport is dirty and  pretty gross in general, that's one issue, but the biggest problem I had was EVERYONE's rudeness!  Holy crap, I've never witnessed a more rude, inconsiderate group of people in my life... and I lived in Europe for 4 years!   Just nasty, miserable people.",1
Airport,"They keep changing the gates  last minute without letting you know , if you are not familiar with the airport,  u r very likely to miss a flight",1
Garden,I wanted to say instead of putting Cabanas on the beach that we have to pay extra for why not spend that money remodeling the bathrooms. The bathrooms need remodeling badly. Thanks.,1
Aquarium,I wish I could go here all the time. I live about 20 minutes away. I just can't though. It's like Sea World. Whales & dolphins don't belong in bathtubs.,1
Theme Park,"If your not a Christian dont't go to Dollywood
We went for a Country experience. Dollywood shows are all about being a Christian. I would go to Church for that.",1
Attraction,Disappointing to say the least. Only good part is the BBQ cafeteria. Delicious brisket and delicious ribs.,1
Unknown,(Translated by Google) Do not go (Original) 가지마세요,1
Unknown,(Translated by Google) The hotel is not a Ritz sweets Ritz (Original),1
Airport,Ticket agent was VERY rude and threatening to me for asking questions about being bumped from my first flight in 7 years..,1
Airport,Nowhere at 5 am to get food or even a bottle water. Really sad in this day and age that you can’t get water before a flight. Terminal E.,1
Airport,Worst airport in the country. Security staff racial profiles..,1
Airport,Forced to check my carry on luggage by united airlines personal.  They lied and said no more overhead storage,1
AZM,Horrible customer service. Stay away. No place to park as the parking is reserved for handicapped people only. Spend your money on something else!,1
Airport,"Atlanta Airport I know you’re a hub so super busy, but jeez you really need to figure out a better way to manage the volume of flyers - this is crazy!",1
Airport,"Absolute trash. It's 8pm on a Friday at the ""busiest"" airport and all the restaurants are closed. I've checked 3 terminals at this point. There's only garbage fast food open. Can America get it together and follow the rest of the world with their airport quality?",1
Airport,"If you’re transiting during the night, everything is closed till 6am. There is no smoking area. There are no charger station or tables for laptop etc.",1
Airport,This is one of the worse airports I've ever been to. Stupid busy even compared to Atlanta.,1
Museum,No transportation possible from the airport. The only option is to rent a very expensive car.,1
Airport,"(Translated by Google) This place never has parking available for domestic flights, it&#39;s a pain to search for a space! Such a huge place to have little parking! (Translated by Google) This place never has parking available for domestic flights, it is a martyrdom to look for a space! Such a huge place to have little parking!",1
Theme Park,"The absolute worse park ever, they sell you there most expensive season pass with valet parking. And honestly you get better service and more attention just buying the cheap daily ticket. Or just do like me and my family and never ever under any circumstances go back",1
Airport,"The airport is nice but the TSA will sure mess up your day.
no good day, no please, no smile but lots of bad Attitude.  Underpayed, lazy and bored. A Pity...",1
Theme Park,"No matter what you try to do, you face a massive line.
Horrible experience
We were waiting for an hour just to buy a street taco",1
Theme Park,"Horrible experience
Insane lines for really short rides. Extremely boring place. Great place if you want to spend you weekend queuing.",1
Theme Park,"Broken rides
Got here and roller coaster broken.  And they don’t tell you at entrance. We rushed to a broken ride.",1
Museum,"No tickets
Never got electronic tickets and had to show where my credit card was charged to get in. Thank goodness that NASA honored my credit card proof of purchase.",1
Airport,Horrible jazz music piped in. Very bad.,1
Theme Park,In the middle of a possible hurricane how insensitive are these people to not allow any modifications to a trip. I will not book with this hotel again. You can’t cancel with a hurricane! I am highly disappointed,1
Theme Park,"The rides are short and they take forever to load and unload. Worst of all, they didn’t have many food options, and many of them were closed, so we had to wait forever to get food.  Just feels like they aren’t prepared for the guests. And the park didn’t feel crowded, so no excuse.",1
Airport,"All decent restaurants closed at 8pm. Will go hungry unless you plan to eat garbage. This is also the worst run, most inefficient, terrible customer experience you can get at an airport. I imagine HELL would be an upgrade. Just flat out terrible.",1
Airport,"Layout is trashBag check in process is garbage Locals smells like donkeyI'm only here for work but I hate every second I have to spend at this god awful ""airport"" Wish someone would just commercialize electric planes already to get rid of all this trash process",1
Airport,"Parking is a nightmare.  Garage has been full, so you have to use daily or economy.  They run one bus to daily and a few more to economy, but the waits are 15-30 minutes to get on a bus.  Ridiculous.",1
AZM,(Translated by Google) I&#39;m not going again. It&#39;s all money. (Original) I won&#39;t go again. It&#39;s all money.,1
Attraction,"Chima Waterpark shutdown, A few rides shutdown, ...most Soda stations broken, and/or No Ice!",1
Theme Park,There was a guy that said our little service dog could not go on ride and the sighn said kids must be accompanied by an adult this was the ride that you sit on and shoo the little targets ... and he was rude about it,1
Theme Park,Everything was closed! We couldn't even find a place to view the carving. Total waste of time.,1
Theme Park,"Not what is use to be.  To expensive for seniors
Expensive! 84.00 for adult. Parking is 25.00  tons of walking, not what it used to be.  Won't be back.",1
Theme Park,(Translated by Google) It&#39;s been a month and a half now and they never returned my $200 deposit and there&#39;s no number to call. (Translated by Google) It&#39;s been a month and a half now and they never returned my $200 deposit and there&#39;s no number to call.,1
Theme Park,Legoland refused to give is a refund even though a hurricane is headed strait at them. It’s absolutely ridiculous!,1
Airport,"I am a loyal Delta customer, BUT WOW— What has happened to Hartsfield-Jackson Airport!!???? HORRIBLE PEOPLE!! HORRIBLE CUSTOMER SERVICE AND HORRIBLE RESTAURANT CHOICES. This used to be a top rated airport, NOT ANYMORE. Every Restaurant on T gate should be shut down!!!!",1
Airport,"What a miserable place to fly through. I came through at 6:30 PM on a weekday, and most of the restaurants were closed. The ones that were open were slow, staffed by surly employees, and overpriced (even by airport standards). I love flying delta, but in future, I’ll do whatever I can to fly through a different Delta hub, like Detroit. Atlanta is a hotbed of hatred, fear, and human anguish.",1
Zoo,Went today and just about everything is closed. Didn't even get to see the giraffe's. Train closed. Half the enclosures are just straight up empty Wasn't worth it.,1
Theme Park,Did not have arts and crafts  like I was expecting very disappinted,1
Theme Park,Wait for rides are 70 plus minutes and it goes for 40 seconds. Half the rides are closed. Online food takes forever. Horrible experience.,1
Airport,Terrible layout and train service.,1
Airport,Crazy busy. Long lines. Slow TSA even for wheelchair client,1
Attraction,Nothing is open. They hate their customers. Nothing but millennial trash. Only attend if they drop their daily rate to $0.00,1
Airport,"Bad experience, bad attitudes everywhere you go in this airport disorganized",1
Museum,"Not worth the price. Price gouging to be honest, and we didn't even do all the extra stuff they had there. All their funding comes from the visitors apparently!",1
Museum,Expensive for because of all the things not working on our visit this time. Also our 2nd visit so not as exciting.,1
Airport,Bro tsa is stupid as crap here they run around with children patting them down in spots adults don't fell comfortable in terrible management I'm 13 and I've had sim bad experiences I'll never ever layover or fly here at this stupid place again,1
Airport,The TSA pre-check line and  the clear line today was longer than the regular check-in. A complete joke. This is the way the federal government runs things. And they're supposed to take care of the people with the hurricane this week,1
Airport,"Super inconvenient for everything in terminal 2 to be non-existent and require everyone to go to terminal 1 to do car rentals and returns. Their website says that terminal 2 doesn't have these issues, but the car rental companies don't do business out of terminal 2.",1
Airport,Forget finding the cell phone lot! They have signs for it but you will never find the entrance! EVER!,1
Airport,"Terrible today. Long lines at clear, precheck (which should be quick). There is no slower TSA than in ATL! Those new machines are so slow! If you stress getting through security, the entire airport experience is stressful.

Still think the new TSA machines are slow. I always go to the left. Much faster old machine!",1
Theme Park,"Some attractions didn’t worked, for the one which worked there was a long wait, very few food places, and again long lines to get service, generally very bad experience (specially for who was in the original Legoland in Denmark), waste of money and time.",1
Airport,Getting you cat rental is a nightmare. Also the sign in the terminal are bad and often missing. Not a good airport,1
Airport,"My driver spent a good few minutes personally talking to each passenger. It tripled the ride time. Not good at an airport. Multiple shuttles out of service, too. Park in daily lot instead. You can walk to the terminal  in Econ you must take shuttle. Almost missed my flight today.",1
Zoo,Very disappointed in this zoo. Trails poorly marked and not easy to navigate throughout it. Animals were not out and have seen more in smaller zoos around the country.,1
Airport,"(Translated by Google) Like the vast majority of airports in Mexico, very low category and efficiency, in addition to being ugly and deteriorated. (Translated by Google) Like the vast majority of airports in Mexico, very low category and efficiency, in addition to being ugly and deteriorated.",1
Airport,Pretty nasty dirty this busy Friday,1
Airport,"(Translated by Google) They charged me 42 dlll x 2 hours of parking.

(Original)
Me cobraron 42 dlll x 2 horas de parqueadero .",1
Attraction,"AWFUL
The whole experience was not what we expected the park needs a major overhaul.the food is overpriced and not good. very disappointed and will never go again.",1
Aquarium,Don’t support places like this where they don’t care about the well-being of animals. Animals stuck together into a very small place. How is this ok? Just for your own entertainment? It needs to be forbidden.,1
AZM,"(Translated by Google) It&#39;s expensive, and the facilities are all broken. I&#39;d rather go to another amusement park. (Original) Expensive, lack of facilities, and everything is broken. Go to another amusement park.",1
Airport,Terminal B food court ceiling is disgusting - needs to be fixed ASAP,1
AZM,"The zoo visit itself was decent, however I have waited in a parking lot over am hour to leave. Having to do so has ruined my experience. I will not be returning and I recommend you doing the same.",1
Museum,"Boring
Almost $100 for 3 people. Too expensive for what it is. Boring museum, even my overly optimistic child didn't like it. We will not be back.",1
Zoo,"All the animals were asleep basically or about to take a nap, and then some animals weren't even there in their habit area.",1
Theme Park,"Wannabe theme park
This place is basically for people who can't afford Disney or Universal Studios. The rides are scarce. They are hardly ever open and when they are something is always broken. The food is overpriced as well as entrance fee.",1
Airport,"Never have I been to an airport that has nothing open, no food, drinks nor Vending machines.. Everything here closes at 3pm. I guess Noone flies after 3pm from San Antonio,  and i live here. It was never like this before..",1
Airport,Why does it take so long for luggage to be delivered to the carousel? Bradley should be embarrassed at how slow they are. I gave them one star only because of how consistent they are in wasting their customer's time.,1
Airport,"I’ve seen airports in second-world countries with better signage (in English) than this place.

Oh, and the new carry-on scanners are infinitely SLOWER than the old ones. Progress for security theatre.",1
Museum,"This place is a waste of money, no structure to any of the exhibits, this is a glorified Dave & Busters with no prizes with the idea of education wrapped in fun. Save your money and go to Dollywood and have actual fun in a nice clean environment.",1
Airport,"Seriously, credit only businesses  no cash businesses. The public water supply tastes very strong of chlorine and is undrinkable. The airport requests your name and email to log in for free. There are serious freedoms being wiped out here",1
Airport,Waiting on wheelchair assistance I almost missed my plane,1
Museum,"Museum does not let you upgrade your ticket after entering, forcing you to buy a membership or miss out, even if you bought online and didn't know. This is a terrible way to do business and a solid way of ensuring I never buy a membership. Sad because I love field and was considering it. Not now.",1
Aquarium,Extremely crowded.  Could not even get close to the exhibits. Flow of entire aquarium seemed to have no rhyme or reason.  People just standing in one place for a long time.  Had heard great things by was very disappointed.,1
Airport,"Rental Car Bus took over 30 minutes. They line was extremely long. Took more time to get on the bus. Needed a director. People took the straight shot across the crosswalk and cut in line. Not seeing the 100 people to the left. Sad to see, used to be a great airport.",1
Airport,The absolute worst airport I have ever been to. TSA does not even know what their own rules are. They do not restock buckets at security. Every person in line was being searched because their machine was faulty. 0/5 experience,1
AZM,"Don’t announce at door when pool’s are closed, better ask before pay if not you would lose your money even if you only take 15 minutes come back at door.",1
Airport,"I don't know, it's just another airport to me it the worst I've been to",1
Theme Park,"Horrible, Horrible customer service. Can't believe Lego let's them use their name.",1
Aquarium,Had an issue and there is no one to speak to that can help. Horrible experience.,1
Museum,I worked here and it was trash!! From actually picking up to staff-trash!!,1
Museum,Very unimpressed for the price. Great for children but to have an adult pay nearly 40 dollars to simply escort your child is robbery. The 1st floor was very interactive and fun but got worse ever floor you traverse. The 3rd floor is all money operated arcade style games.,1
AZM,"It was terrible experience.
I will never visit again!",1
AZM,"Ordering from website is not refundable after 7 days, but ordering from outside website can be refundable until the day before visit. Very inconvenient.",1
Airport,"Terrible slow check-in. Any employees did not work.
I had spended too many time in check-in.",1
AZM,Many animals are not in exhibits. Pay $4 extra to ride the train and WILL NOT see any animals besides ducks. The train should be included in admission. The prices are way too high to return. We will not be returning to this zoo for a long time. Save your money.,1
Theme Park,Who is paying these prices? Really sad that they make it unaffordable for a family to visit.,1
AZM,(Translated by Google) Is the parking fee real? Annual membership not for next year. (Original) Is the parking fee real? Annual membership not for next year.,1
Airport,Sat for hours to get loaded.... no restrooms for drivers but can keep you there for hours....,1
Aquarium,Walked in the candy store to buy souvenirs for my babies and I felt like I had as racially profiled. 3 women looked at me rolled their eyes and didn't even ask if I needed any help turned around and started talking with each other.,1
Theme Park,I think the $25 for parking is awful!!!!!  Couldn't find any handicap parking so had to park in C!!!  I had hip replacement middle of June so this caused alot of extra walking!!!!!,1
AZM,"(Translated by Google) Food price was bad Recommended for ages 8 and under. No more trampling on cultural assets and building them 100 years free rental lol.. (Original) They trampled on cultural assets and built them, so they won&#39;t be lining again. It&#39;s a 100-year free lease lol..",1
Airport,For one of the busiest airports in the country this place is an absolute joke.  Could it be any shower to get through any step? Only redeeming quality is decent food options,1
AZM,(Translated by Google) There is no Korean food in the restaurant. It is a pity that there is no shade to rest (Original),1
Museum,"not worth the money dont bother
dont book the 2 pm tickets, it all closes up at 3 what a joke. only one thing worth seeing is the shuttle but you cant even see the flight deck",1
Airport,"Living in Dallas, where every Terminal is it’s own exit with its own TSA security, I realized once again why TEXAS is the greatest state in America.

Traveling to ATL is a nightmare in comparison lol :)",1
Aquarium,Timed entry but crowded to the point where you cannot see anything. Even without crowds it would be a lackluster aquarium. For the cost I'd recommend other museums in the area.,1
Airport,"(Translated by Google) Worst airport, super rude people. They don&#39;t explain where the boarding gate is. (Translated by Google) Worst airport, super rude people. They don&#39;t explain where the boarding gate is.",1
Airport,TSA Pre-check is never open past 7pm. Major inconvenience for such a busy airport. 🥴,1
Museum,"Absolutely ridiculous, oversold and could not do anything wasted $120 for a family of four.  So many people could not even walk through and look let alone participate.

For that price they should not be overselling and should control how many people are in at once.",1
Theme Park,Understaffed rides caused ridiculously long waits.  Estimated wait times were way off.  Let’s do better Dollywood.,1
Theme Park,difficulty eating to drink a beer and very difficult.  1 hour to buy something,1
Aquarium,"You have to mention the closing time, it’s 4 instead of 5",1
Aquarium,Can even put 1 star  . Food court suck. Over pricing and the line workers are. Very rude. Throwing my tray with my order.  Talking in the bluetooth  and very mad. Sincerely if they not loving what they doing please ... please change of work. SMH,1
Theme Park,People supporting the rides are so slow and   without a good attitud.,1
Museum,"There was a drag show today at the museum. Just what the kids need. Nice work, folks!",1
Airport,The circus is better run than the airport.  Pay for a better employee.  Can someone please consult with Professional management companies.,1
Airport,"Wow. This place was ridiculously uncoordinated. The staff gave conflicting information and were sometimes rude. Some of the booths were unstaffed for hours so you couldn't get certain flight information, and overall just a terrible mess.",1
Airport,TSA lines super long for no damn reason. The officers are slow. I’ll be driving to ATL next time.,1
Theme Park,I was with my husband here in dollywood and they treated him like he was a critical person bcuz he was mexican I feel that was wrong to do this to him bcuz country is free and everyone should be treated the same . Únicamente por ser mexicano pero la verdad que viva mexico p^%$$s,1
Theme Park,Lose a point for poor food choices and quality overall.,1
Airport,Avoid the Atlanta airport (and Atlanta in general) at all costs. TSA security is the rudest and least efficient in the country. Bathrooms are disgusting.,1
Theme Park,The thirty minute walk or an hour wait for a tram just to get from the parking lot to the park was disappointing! Once in the park I was made aware that it was an alcohol free park which is even more disappointing!! No Dramamine in the park either. Just buyer beware before entering.,1
Airport,Worst security checkpoint I've ever been thru,1
Theme Park,"The food market is very slow
It took us over an hour to wait for two pepperoni pizzas. It was a Monday, very slow
The rest of the food got super cold .",1
